customer_id,tenure_months,monthly_spend,num_support_tickets,last_login_days_ago,feature_adoption_score,plan_type,contract_type,region,has_referral,num_integrations,churned
C02819,38,508.0,2,10,0.433,Free,Month-to-Month,APAC,0,8,0
C02820,67,15.06,1,18,0.106,Starter,Month-to-Month,NA,0,2,0
C02821,59,138.56,2,70,0.099,Starter,Two-Year,APAC,1,6,0
C02822,69,165.31,3,87,0.097,Enterprise,Annual,EMEA,0,13,0
C02823,13,7.87,2,13,0.033,Starter,Annual,EMEA,1,14,0
C02824,47,164.69,1,74,0.067,Free,Month-to-Month,LATAM,0,4,1
C02825,61,65.27,0,55,0.325,Starter,Annual,NA,1,6,0
C02826,31,38.54,0,3,0.267,Pro,Month-to-Month,EMEA,1,2,0
C02827,22,131.35,1,79,0.43,Starter,Month-to-Month,LATAM,1,9,0
C02828,43,214.86,1,20,0.273,Starter,Two-Year,APAC,0,0,0
C02829,67,102.06,0,9,0.474,Starter,Two-Year,APAC,0,3,0
C02830,54,245.41,5,48,0.3,Free,Two-Year,NA,1,11,0
C02831,10,2.71,3,49,0.303,Free,Month-to-Month,NA,0,8,1
C02832,42,161.01,1,33,0.448,Enterprise,Annual,NA,1,14,0
C02833,64,22.27,0,8,0.684,Pro,Month-to-Month,LATAM,0,0,0
C02834,21,40.44,2,21,0.179,Free,Annual,LATAM,1,8,0
C02835,66,101.91,1,49,0.112,Pro,Annual,EMEA,1,11,0
C02836,41,38.5,2,22,0.465,Starter,Month-to-Month,NA,0,4,0
C02837,24,22.09,0,71,0.207,Free,Month-to-Month,LATAM,1,13,0
C02838,35,260.06,1,30,0.448,Free,Month-to-Month,LATAM,0,8,0
C02839,56,284.66,2,75,0.347,Free,Month-to-Month,LATAM,1,10,1
C02840,30,4.45,0,48,0.337,Starter,Annual,APAC,0,7,0
C02841,57,83.21,3,21,0.117,Starter,Month-to-Month,EMEA,0,0,0
C02842,47,27.33,0,45,0.384,Pro,Annual,LATAM,0,10,0
C02843,35,238.89,0,53,0.319,Free,Month-to-Month,APAC,0,13,0
C02844,19,74.5,0,4,0.286,Free,Month-to-Month,APAC,1,0,0
C02845,8,78.12,0,17,0.137,Enterprise,Month-to-Month,NA,0,12,0
C02846,26,118.49,2,11,0.334,Pro,Month-to-Month,APAC,0,13,0
C02847,71,6.87,1,83,0.162,Starter,Annual,NA,0,10,0
C02848,30,16.34,2,68,0.246,Free,Annual,EMEA,0,2,0
C02849,7,82.79,1,39,0.116,Pro,Annual,EMEA,0,8,0
C02850,67,408.29,1,44,0.482,Free,Month-to-Month,NA,0,6,1
C02851,65,222.64,5,28,0.286,Free,Two-Year,APAC,0,7,0
C02852,36,264.18,1,0,0.288,Pro,Month-to-Month,APAC,0,14,0
C02853,25,17.7,5,81,0.166,Free,Month-to-Month,NA,0,12,0
C02854,37,382.21,3,46,0.25,Pro,Annual,EMEA,0,10,0
C02855,1,157.12,0,30,0.349,Starter,Month-to-Month,LATAM,0,5,0
C02856,15,47.29,3,8,0.451,Pro,Annual,NA,0,7,0
C02857,37,239.82,2,56,0.243,Enterprise,Two-Year,APAC,0,9,1
C02858,13,165.07,2,86,0.382,Free,Month-to-Month,EMEA,1,14,1
C02859,8,160.05,4,4,0.287,Starter,Annual,NA,1,2,0
C02860,5,159.19,2,18,0.089,Starter,Month-to-Month,LATAM,0,14,0
C02861,60,193.65,0,35,0.077,Starter,Month-to-Month,APAC,1,2,0
C02862,1,356.01,5,69,0.302,Free,Month-to-Month,LATAM,1,9,1
C02863,36,17.66,0,40,0.097,Free,Month-to-Month,APAC,1,14,0
C02864,35,917.62,1,29,0.113,Free,Month-to-Month,LATAM,1,12,0
C02865,66,247.01,1,2,0.34,Free,Month-to-Month,EMEA,0,6,0
C02866,63,69.93,1,26,0.208,Starter,Annual,EMEA,1,2,0
C02867,23,20.56,0,66,0.244,Pro,Month-to-Month,APAC,1,8,1
C02868,9,72.57,2,37,0.214,Starter,Two-Year,EMEA,0,14,0
C02869,34,180.94,0,40,0.407,Pro,Month-to-Month,APAC,0,7,0
C02870,46,110.69,1,48,0.352,Starter,Annual,APAC,0,14,1
C02871,4,39.35,1,71,0.272,Starter,Two-Year,NA,0,3,0
C02872,30,62.67,4,6,0.549,Pro,Annual,NA,0,7,0
C02873,3,370.28,1,74,0.117,Starter,Annual,APAC,0,8,0
C02874,14,195.45,2,33,0.248,Free,Two-Year,LATAM,0,2,1
C02875,60,15.9,3,70,0.176,Enterprise,Two-Year,APAC,0,12,1
C02876,45,94.6,2,6,0.214,Pro,Month-to-Month,APAC,0,5,0
C02877,34,320.81,1,69,0.237,Free,Month-to-Month,NA,1,10,1
C02878,45,4.19,1,61,0.45,Free,Month-to-Month,NA,0,3,0
C02879,61,5.22,1,16,0.203,Free,Two-Year,LATAM,1,6,0
C02880,16,151.36,2,1,0.132,Free,Annual,NA,0,12,0
C02881,66,102.83,1,9,0.277,Free,Two-Year,LATAM,1,8,0
C02882,40,5.65,1,53,0.355,Starter,Annual,LATAM,0,5,0
C02883,17,663.07,3,41,0.372,Starter,Annual,APAC,1,3,0
C02884,34,104.13,1,53,0.403,Free,Month-to-Month,EMEA,0,10,0
C02885,16,81.26,0,21,0.211,Starter,Month-to-Month,LATAM,0,10,1
C02886,60,71.24,3,4,0.25,Pro,Annual,NA,1,11,1
C02887,66,144.75,2,79,0.07,Starter,Month-to-Month,LATAM,1,14,1
C02888,66,73.58,1,26,0.042,Enterprise,Two-Year,APAC,1,10,0
C02889,13,129.13,2,71,0.145,Free,Month-to-Month,NA,1,10,1
C02890,56,80.41,0,76,0.127,Starter,Two-Year,APAC,0,4,0
C02891,31,113.21,4,51,0.316,Free,Month-to-Month,NA,1,8,0
C02892,34,196.29,4,19,0.422,Free,Annual,APAC,1,13,1
C02893,39,203.9,1,71,0.106,Starter,Two-Year,LATAM,0,3,0
C02894,67,226.9,4,76,0.663,Pro,Annual,LATAM,1,7,0
C02895,8,27.22,1,71,0.274,Free,Annual,LATAM,0,14,1
C02896,55,7.57,1,42,0.164,Pro,Month-to-Month,EMEA,0,13,0
C02897,27,217.05,2,10,0.318,Pro,Month-to-Month,LATAM,0,1,0
C02898,53,5.19,2,46,0.354,Starter,Month-to-Month,LATAM,1,6,0
C02899,39,28.82,2,1,0.663,Pro,Month-to-Month,APAC,1,6,0
C02900,65,89.64,2,14,0.122,Starter,Annual,LATAM,0,11,0
C02901,17,232.08,1,66,0.037,Enterprise,Annual,EMEA,1,6,1
C02902,30,272.51,4,47,0.154,Free,Month-to-Month,APAC,0,9,0
C02903,53,118.68,0,29,0.183,Free,Annual,LATAM,0,12,1
C02904,13,408.48,0,27,0.142,Free,Month-to-Month,APAC,1,13,1
C02905,21,157.09,1,81,0.166,Free,Month-to-Month,NA,1,3,0
C02906,19,90.02,1,74,0.19,Free,Month-to-Month,NA,0,4,0
C02907,53,17.32,2,64,0.114,Starter,Month-to-Month,NA,1,10,0
C02908,19,67.2,2,72,0.598,Pro,Annual,LATAM,0,10,0
C02909,57,207.35,1,38,0.147,Starter,Annual,NA,0,3,0
C02910,25,40.03,0,41,0.153,Starter,Month-to-Month,APAC,1,10,0
C02911,31,103.61,3,8,0.333,Starter,Month-to-Month,APAC,0,4,1
C02912,55,492.05,0,56,0.262,Starter,Annual,NA,0,12,0
C02913,23,23.0,1,8,0.111,Enterprise,Month-to-Month,EMEA,0,12,1
C02914,32,12.84,1,34,0.445,Pro,Month-to-Month,LATAM,0,10,0
C02915,62,190.52,1,61,0.381,Starter,Month-to-Month,APAC,0,11,1
C02916,10,3.03,3,50,0.29,Free,Annual,EMEA,1,1,1
C02917,54,123.69,0,89,0.171,Free,Annual,EMEA,0,12,1
C02918,52,49.09,1,37,0.254,Free,Month-to-Month,EMEA,1,4,0
C02919,20,154.4,0,50,0.656,Free,Two-Year,EMEA,0,5,0
C02920,32,15.37,3,51,0.101,Free,Annual,LATAM,0,10,0
C02921,14,48.07,0,39,0.313,Enterprise,Month-to-Month,APAC,0,6,1
C02922,50,2.06,1,84,0.281,Enterprise,Month-to-Month,NA,1,14,0
C02923,28,32.16,1,7,0.195,Starter,Month-to-Month,NA,0,3,0
C02924,53,79.23,0,26,0.205,Pro,Month-to-Month,LATAM,0,9,0
C02925,24,23.47,1,83,0.219,Pro,Month-to-Month,APAC,0,2,1
C02926,22,109.85,3,68,0.091,Starter,Month-to-Month,NA,0,5,0
C02927,30,15.09,2,21,0.068,Free,Month-to-Month,LATAM,0,2,1
C02928,63,164.08,2,66,0.101,Starter,Annual,NA,0,4,0
C02929,4,305.61,3,70,0.154,Free,Month-to-Month,LATAM,0,8,0
C02930,59,58.52,0,49,0.287,Free,Month-to-Month,NA,0,1,0
C02931,8,90.15,3,60,0.47,Enterprise,Annual,LATAM,1,8,0
C02932,12,80.45,5,16,0.151,Free,Annual,APAC,0,0,0
C02933,31,184.68,1,71,0.564,Starter,Annual,APAC,0,3,1
C02934,34,617.8,1,55,0.585,Free,Month-to-Month,APAC,1,7,0
C02935,49,159.67,0,5,0.06,Free,Two-Year,LATAM,1,8,1
C02936,57,28.98,0,50,0.352,Starter,Month-to-Month,APAC,1,5,0
C02937,26,142.92,3,22,0.243,Pro,Annual,LATAM,0,3,0
C02938,18,114.78,0,6,0.097,Starter,Annual,LATAM,0,12,0
C02939,38,28.3,2,81,0.29,Free,Month-to-Month,EMEA,1,10,1
C02940,50,33.08,2,85,0.307,Starter,Annual,NA,1,12,0
C02941,8,126.94,2,82,0.386,Enterprise,Month-to-Month,LATAM,0,7,0
C02942,41,197.92,0,6,0.322,Starter,Month-to-Month,APAC,1,11,0
C02943,6,172.46,1,17,0.34,Free,Month-to-Month,LATAM,0,12,0
C02944,69,111.89,0,49,0.498,Free,Annual,NA,0,7,0
C02945,44,332.79,2,25,0.338,Pro,Annual,NA,0,11,0
C02946,64,157.59,3,8,0.307,Free,Annual,NA,0,7,0
C02947,29,93.68,0,61,0.388,Free,Annual,NA,0,9,0
C02948,28,203.27,2,47,0.639,Starter,Two-Year,APAC,1,6,0
C02949,11,41.18,1,40,0.51,Enterprise,Month-to-Month,APAC,1,5,0
C02950,65,36.7,1,8,0.617,Starter,Annual,APAC,1,11,0
C02951,19,426.75,0,16,0.298,Enterprise,Two-Year,APAC,0,11,0
C02952,9,359.06,2,7,0.111,Starter,Annual,APAC,0,9,1
C02953,27,254.95,0,17,0.284,Enterprise,Month-to-Month,APAC,0,1,0
C02954,34,28.95,2,65,0.066,Pro,Two-Year,NA,0,7,0
C02955,44,106.32,2,47,0.441,Free,Month-to-Month,NA,0,12,0
C02956,68,91.9,2,84,0.24,Free,Annual,APAC,0,3,1
C02957,15,27.24,3,89,0.725,Free,Annual,APAC,0,14,0
C02958,51,71.26,1,33,0.105,Free,Annual,NA,1,13,1
C02959,13,75.09,2,50,0.245,Starter,Annual,APAC,0,1,0
C02960,49,33.03,1,42,0.614,Starter,Annual,LATAM,0,0,0
C02961,70,371.81,1,19,0.666,Free,Month-to-Month,NA,0,8,0
C02962,56,81.44,4,49,0.266,Starter,Month-to-Month,EMEA,0,2,0
C02963,51,89.31,0,43,0.398,Free,Annual,EMEA,0,2,0
C02964,37,109.53,2,49,0.391,Starter,Month-to-Month,LATAM,1,13,0
C02965,17,261.59,2,51,0.199,Free,Annual,NA,1,7,0
C02966,58,91.45,2,40,0.091,Free,Two-Year,NA,0,1,0
C02967,29,93.44,3,89,0.15,Enterprise,Month-to-Month,LATAM,0,0,0
C02968,33,32.96,0,64,0.539,Starter,Two-Year,LATAM,1,4,0
C02969,60,110.8,0,74,0.422,Free,Month-to-Month,EMEA,0,0,0
C02970,55,57.59,4,47,0.214,Free,Two-Year,LATAM,0,8,0
C02971,10,124.88,2,49,0.264,Free,Annual,LATAM,0,3,0
C02972,47,42.93,1,18,0.324,Starter,Month-to-Month,APAC,1,9,0
C02973,23,150.94,1,45,0.187,Free,Month-to-Month,NA,0,14,1
C02974,21,115.76,1,23,0.193,Enterprise,Two-Year,LATAM,0,0,0
C02975,13,77.2,4,79,0.24,Free,Annual,APAC,0,1,0
C02976,33,12.2,2,71,0.223,Starter,Month-to-Month,NA,0,11,1
C02977,24,118.33,4,28,0.454,Free,Annual,APAC,1,9,1
C02978,11,235.32,0,62,0.257,Free,Month-to-Month,LATAM,1,12,0
C02979,17,22.51,3,55,0.343,Pro,Two-Year,APAC,0,5,0
C02980,68,10.62,2,26,0.124,Free,Month-to-Month,EMEA,0,0,1
C02981,47,4.84,2,81,0.24,Starter,Month-to-Month,NA,0,4,0
C02982,25,3.88,0,4,0.251,Pro,Month-to-Month,EMEA,1,10,0
C02983,21,221.47,3,3,0.512,Free,Annual,APAC,0,4,0
C02984,12,156.06,2,84,0.2,Starter,Two-Year,LATAM,1,5,0
C02985,37,27.12,1,65,0.068,Pro,Annual,EMEA,0,1,1
C02986,42,298.84,3,61,0.283,Free,Month-to-Month,NA,1,8,0
C02987,17,17.45,0,71,0.088,Free,Month-to-Month,APAC,0,10,1
C02988,48,56.24,1,57,0.483,Starter,Annual,LATAM,0,10,0
C02989,28,72.2,4,46,0.169,Starter,Two-Year,NA,0,11,1
C02990,41,9.47,3,1,0.447,Free,Month-to-Month,NA,0,3,1
C02991,47,51.23,3,77,0.101,Starter,Two-Year,LATAM,1,6,1
C02992,18,12.89,1,5,0.181,Free,Annual,APAC,0,2,0
C02993,71,187.15,3,28,0.158,Free,Month-to-Month,LATAM,1,13,1
C02994,13,5.76,0,64,0.246,Starter,Month-to-Month,APAC,0,2,1
C02995,13,2.07,2,67,0.378,Pro,Month-to-Month,APAC,0,6,0
C02996,31,158.24,4,80,0.201,Free,Month-to-Month,LATAM,0,4,1
C02997,2,182.16,0,55,0.195,Starter,Annual,LATAM,0,0,0
C02998,16,82.13,2,32,0.218,Pro,Month-to-Month,EMEA,0,8,1
C02999,9,45.9,3,85,0.111,Free,Annual,EMEA,0,12,0
C03000,38,32.37,1,70,0.232,Pro,Month-to-Month,APAC,1,1,0
C03001,54,14.94,0,80,0.167,Free,Month-to-Month,NA,1,13,1
C03002,56,79.45,1,65,0.06,Enterprise,Annual,NA,0,7,0
C03003,45,81.06,2,63,0.179,Free,Month-to-Month,LATAM,1,10,0
C03004,34,73.05,2,53,0.488,Pro,Month-to-Month,LATAM,1,0,1
C03005,9,180.75,3,3,0.333,Free,Annual,APAC,1,6,1
C03006,8,12.61,0,17,0.233,Free,Month-to-Month,APAC,1,11,0
C03007,7,133.04,5,67,0.524,Starter,Annual,LATAM,1,10,1
C03008,36,61.61,4,9,0.042,Enterprise,Month-to-Month,NA,0,1,1
C03009,18,33.08,0,28,0.6,Starter,Month-to-Month,NA,0,3,0
C03010,3,137.33,2,73,0.262,Free,Month-to-Month,LATAM,0,11,0
C03011,28,26.43,2,76,0.081,Free,Month-to-Month,EMEA,0,3,0
C03012,70,31.51,3,5,0.312,Free,Month-to-Month,EMEA,0,8,0
C03013,44,783.98,2,87,0.297,Free,Annual,NA,1,14,0
C03014,21,263.43,2,87,0.03,Pro,Month-to-Month,NA,0,13,1
C03015,28,143.34,0,80,0.275,Free,Month-to-Month,NA,0,0,1
C03016,54,45.53,1,85,0.188,Starter,Month-to-Month,NA,1,8,0
C03017,54,92.33,0,10,0.469,Free,Annual,EMEA,1,7,0
C03018,65,16.25,0,0,0.397,Enterprise,Annual,APAC,1,0,0
C03019,21,48.77,2,88,0.245,Free,Two-Year,NA,0,9,0
C03020,13,8.45,1,41,0.335,Pro,Two-Year,EMEA,0,7,0
C03021,57,113.09,1,84,0.277,Enterprise,Month-to-Month,EMEA,0,0,0
C03022,49,233.81,3,21,0.195,Free,Annual,LATAM,1,6,0
C03023,54,199.0,1,88,0.424,Starter,Annual,LATAM,1,6,0
C03024,10,232.62,2,65,0.098,Free,Annual,NA,1,12,1
C03025,53,23.03,2,41,0.085,Enterprise,Annual,APAC,1,7,1
C03026,44,126.01,3,81,0.124,Starter,Annual,APAC,0,9,0
C03027,47,376.87,1,18,0.237,Starter,Month-to-Month,APAC,0,10,1
C03028,53,183.48,2,23,0.294,Free,Annual,NA,1,7,0
C03029,46,0.41,2,40,0.247,Pro,Annual,EMEA,0,10,0
C03030,13,256.76,2,8,0.451,Starter,Month-to-Month,NA,0,8,0
C03031,37,146.81,2,63,0.238,Starter,Month-to-Month,APAC,0,6,0
C03032,24,15.62,0,68,0.058,Free,Month-to-Month,EMEA,0,14,0
C03033,2,45.19,2,70,0.126,Free,Month-to-Month,LATAM,0,8,1
C03034,14,15.0,2,34,0.722,Starter,Two-Year,LATAM,0,12,0
C03035,10,157.04,3,25,0.088,Starter,Two-Year,APAC,0,4,0
C03036,35,0.42,2,55,0.277,Pro,Annual,LATAM,1,9,0
C03037,25,74.95,0,40,0.688,Pro,Annual,LATAM,1,2,0
C03038,3,1027.57,1,59,0.31,Starter,Month-to-Month,NA,0,6,0
C03039,17,228.56,1,83,0.344,Starter,Month-to-Month,LATAM,0,13,1
C03040,12,106.18,2,40,0.325,Pro,Month-to-Month,LATAM,0,12,0
C03041,54,142.07,1,30,0.126,Free,Month-to-Month,EMEA,1,14,0
C03042,24,111.05,1,32,0.476,Free,Month-to-Month,EMEA,1,12,0
C03043,29,199.82,0,82,0.294,Starter,Month-to-Month,APAC,0,11,1
C03044,43,260.57,1,33,0.488,Starter,Month-to-Month,APAC,0,1,1
C03045,25,174.6,0,7,0.26,Free,Month-to-Month,LATAM,0,2,0
C03046,60,24.1,0,34,0.407,Pro,Month-to-Month,APAC,0,3,0
C03047,65,55.93,2,51,0.215,Free,Two-Year,LATAM,0,5,0
C03048,28,184.12,1,16,0.202,Free,Annual,LATAM,0,1,0
C03049,16,207.91,1,11,0.143,Free,Month-to-Month,NA,1,12,0
C03050,47,118.92,1,60,0.436,Pro,Month-to-Month,APAC,0,5,0
C03051,58,150.27,1,80,0.134,Free,Annual,APAC,1,14,0
C03052,27,23.01,1,59,0.227,Free,Month-to-Month,LATAM,0,1,0
C03053,53,55.95,1,29,0.369,Free,Annual,EMEA,0,13,1
C03054,42,91.79,2,14,0.361,Free,Annual,APAC,0,0,0
C03055,59,494.05,1,65,0.117,Free,Month-to-Month,EMEA,0,9,1
C03056,47,192.66,1,21,0.48,Free,Annual,EMEA,0,0,0
C03057,34,25.68,0,68,0.14,Free,Two-Year,EMEA,0,0,0
C03058,37,52.14,3,19,0.294,Starter,Annual,LATAM,1,11,0
C03059,6,29.34,2,35,0.052,Free,Annual,EMEA,0,1,1
C03060,7,19.82,1,2,0.322,Free,Month-to-Month,NA,0,10,0
C03061,25,15.34,3,8,0.254,Free,Month-to-Month,APAC,1,14,0
C03062,33,404.72,1,63,0.391,Pro,Annual,LATAM,0,6,0
C03063,55,284.55,1,17,0.174,Free,Month-to-Month,LATAM,0,12,0
C03064,58,79.22,4,6,0.427,Pro,Month-to-Month,LATAM,0,1,0
C03065,7,95.43,0,85,0.475,Pro,Annual,EMEA,0,3,0
C03066,57,218.88,3,38,0.345,Free,Annual,NA,1,13,0
C03067,12,125.58,2,51,0.226,Pro,Annual,LATAM,0,7,1
C03068,16,158.31,2,81,0.413,Free,Month-to-Month,EMEA,0,10,0
C03069,43,187.93,2,5,0.508,Starter,Annual,LATAM,1,7,0
C03070,7,79.17,2,66,0.13,Pro,Two-Year,NA,0,6,0
C03071,51,441.68,1,41,0.213,Enterprise,Month-to-Month,APAC,0,9,0
C03072,32,118.78,0,45,0.167,Pro,Month-to-Month,EMEA,0,13,0
C03073,8,120.45,1,38,0.553,Free,Month-to-Month,EMEA,1,3,0
C03074,45,18.24,0,34,0.228,Pro,Month-to-Month,LATAM,0,4,0
C03075,59,528.14,4,16,0.057,Pro,Annual,APAC,0,0,0
C03076,4,8.81,1,51,0.137,Pro,Month-to-Month,EMEA,0,8,1
C03077,67,509.17,0,69,0.498,Free,Month-to-Month,APAC,0,14,0
C03078,29,289.71,3,44,0.072,Pro,Annual,LATAM,1,10,0
C03079,29,232.9,2,28,0.547,Enterprise,Month-to-Month,APAC,1,6,0
C03080,28,134.36,2,34,0.416,Pro,Annual,NA,1,0,0
C03081,44,112.64,2,28,0.147,Starter,Two-Year,EMEA,0,14,0
C03082,4,682.79,0,72,0.382,Free,Month-to-Month,LATAM,0,0,0
C03083,9,437.95,1,27,0.489,Free,Month-to-Month,EMEA,0,10,0
C03084,5,200.45,0,87,0.162,Enterprise,Month-to-Month,LATAM,0,9,1
C03085,56,10.9,1,51,0.435,Enterprise,Annual,EMEA,0,12,0
C03086,50,55.86,1,33,0.399,Starter,Two-Year,EMEA,1,2,0
C03087,15,241.13,2,78,0.398,Starter,Month-to-Month,EMEA,0,11,0
C03088,32,145.49,1,71,0.279,Free,Annual,APAC,0,0,0
C03089,28,15.61,3,82,0.351,Enterprise,Month-to-Month,EMEA,1,6,0
C03090,22,51.37,1,66,0.154,Starter,Two-Year,APAC,1,2,0
C03091,17,2.35,2,67,0.445,Free,Month-to-Month,NA,1,13,0
C03092,59,267.97,1,34,0.215,Free,Month-to-Month,EMEA,1,8,0
C03093,71,164.93,4,37,0.64,Pro,Month-to-Month,NA,1,4,1
C03094,57,68.69,4,35,0.437,Starter,Annual,EMEA,0,8,0
C03095,26,171.45,4,80,0.12,Free,Annual,APAC,0,8,1
C03096,25,325.13,4,67,0.197,Free,Annual,LATAM,0,8,0
C03097,10,39.4,1,8,0.217,Free,Month-to-Month,LATAM,0,2,0
C03098,45,40.39,2,89,0.435,Pro,Month-to-Month,APAC,0,7,0
C03099,11,79.08,3,63,0.111,Free,Month-to-Month,NA,0,3,1
C03100,53,147.27,2,17,0.401,Pro,Two-Year,NA,0,14,0
C03101,68,596.06,0,77,0.389,Pro,Month-to-Month,NA,1,9,0
C03102,28,21.34,0,30,0.324,Free,Annual,LATAM,1,11,0
C03103,65,50.25,1,55,0.156,Free,Month-to-Month,APAC,0,9,0
C03104,49,54.2,0,0,0.168,Pro,Two-Year,APAC,0,3,0
C03105,47,155.28,0,63,0.109,Starter,Annual,EMEA,0,12,0
C03106,52,261.22,2,34,0.081,Starter,Month-to-Month,APAC,0,1,0
C03107,54,24.37,2,74,0.409,Starter,Month-to-Month,EMEA,1,2,0
C03108,60,150.07,4,82,0.46,Free,Month-to-Month,NA,0,9,0
C03109,57,288.45,1,35,0.322,Free,Month-to-Month,EMEA,1,4,0
C03110,47,15.52,1,29,0.332,Free,Annual,EMEA,0,3,0
C03111,31,120.96,0,48,0.102,Starter,Month-to-Month,EMEA,0,2,1
C03112,46,27.14,0,34,0.139,Pro,Annual,EMEA,1,9,1
C03113,26,69.82,0,42,0.432,Free,Month-to-Month,LATAM,1,4,0
C03114,5,16.27,1,43,0.151,Free,Month-to-Month,EMEA,0,1,1
C03115,52,138.1,3,26,0.265,Free,Annual,APAC,0,7,0
C03116,54,61.57,2,40,0.096,Starter,Month-to-Month,APAC,0,6,0
C03117,33,100.51,2,36,0.386,Free,Annual,APAC,1,9,1
C03118,50,88.97,2,81,0.037,Starter,Two-Year,LATAM,1,2,0
C03119,38,142.09,2,73,0.155,Enterprise,Annual,APAC,0,12,0
C03120,27,271.12,0,75,0.565,Pro,Month-to-Month,EMEA,0,3,0
C03121,15,39.38,3,24,0.247,Starter,Month-to-Month,EMEA,0,1,0
C03122,61,108.51,2,54,0.331,Free,Month-to-Month,NA,1,6,0
C03123,21,102.33,2,4,0.229,Pro,Two-Year,APAC,0,8,0
C03124,46,45.43,2,39,0.196,Starter,Month-to-Month,APAC,1,13,0
C03125,69,83.08,1,9,0.448,Free,Annual,LATAM,1,10,0
C03126,6,4.96,1,9,0.259,Starter,Month-to-Month,APAC,0,2,0
C03127,38,66.81,0,45,0.227,Free,Month-to-Month,APAC,1,9,0
C03128,62,37.85,1,59,0.355,Pro,Month-to-Month,APAC,0,0,0
C03129,62,239.39,1,82,0.408,Enterprise,Annual,NA,1,10,0
C03130,46,53.14,1,49,0.449,Free,Two-Year,NA,0,14,0
C03131,13,25.61,2,42,0.347,Starter,Month-to-Month,LATAM,0,13,0
C03132,3,90.52,1,50,0.243,Pro,Month-to-Month,APAC,1,12,0
C03133,6,199.9,0,41,0.45,Free,Annual,LATAM,0,4,0
C03134,8,52.44,1,12,0.161,Free,Annual,EMEA,0,2,1
C03135,44,225.15,1,86,0.344,Free,Two-Year,APAC,0,11,0
C03136,33,47.37,1,65,0.234,Starter,Annual,APAC,0,0,0
C03137,50,159.63,2,85,0.273,Enterprise,Two-Year,LATAM,1,0,0
C03138,11,14.69,0,36,0.371,Starter,Two-Year,EMEA,1,10,0
C03139,28,7.71,3,84,0.312,Free,Annual,APAC,0,2,0
C03140,70,160.54,3,88,0.066,Enterprise,Month-to-Month,EMEA,0,2,0
C03141,41,55.14,0,11,0.221,Pro,Month-to-Month,NA,1,2,0
C03142,16,59.91,2,42,0.276,Starter,Month-to-Month,APAC,1,0,0
C03143,68,102.44,1,58,0.514,Starter,Two-Year,LATAM,0,11,1
C03144,48,519.94,0,68,0.284,Free,Month-to-Month,NA,1,5,0
C03145,56,22.58,4,87,0.582,Free,Month-to-Month,EMEA,0,14,1
C03146,64,42.78,2,60,0.436,Free,Month-to-Month,EMEA,0,2,0
C03147,59,125.54,2,22,0.482,Starter,Two-Year,NA,1,14,0
C03148,62,144.86,1,85,0.538,Free,Month-to-Month,LATAM,1,9,0
C03149,11,146.96,1,26,0.433,Free,Month-to-Month,APAC,0,1,0
C03150,18,108.58,1,18,0.418,Enterprise,Two-Year,LATAM,1,2,0
C03151,19,106.49,4,34,0.067,Pro,Month-to-Month,NA,0,0,0
C03152,55,19.24,2,79,0.187,Starter,Month-to-Month,APAC,1,10,0
C03153,26,215.95,1,81,0.151,Starter,Annual,APAC,0,0,0
C03154,6,1.07,1,6,0.402,Free,Two-Year,LATAM,0,14,0
C03155,4,64.87,1,15,0.653,Free,Annual,LATAM,0,10,0
C03156,29,29.11,1,32,0.697,Enterprise,Month-to-Month,NA,1,2,0
C03157,59,13.22,0,36,0.536,Pro,Month-to-Month,EMEA,1,4,0
C03158,17,46.19,3,22,0.435,Starter,Annual,EMEA,1,13,0
C03159,43,128.47,1,9,0.239,Starter,Two-Year,EMEA,0,7,0
C03160,66,82.48,4,19,0.212,Starter,Annual,LATAM,1,7,0
C03161,34,248.13,1,63,0.048,Free,Month-to-Month,APAC,0,4,1
C03162,8,109.86,3,14,0.321,Pro,Month-to-Month,LATAM,0,0,0
C03163,13,35.02,0,50,0.148,Pro,Month-to-Month,NA,1,2,0
C03164,8,86.89,0,80,0.219,Starter,Annual,NA,1,8,0
C03165,65,30.96,2,82,0.484,Free,Month-to-Month,LATAM,1,2,0
C03166,43,23.62,0,31,0.288,Starter,Annual,LATAM,0,1,0
C03167,39,372.19,0,14,0.392,Pro,Month-to-Month,NA,1,3,0
C03168,59,75.74,0,54,0.12,Enterprise,Annual,EMEA,0,12,1
C03169,44,126.39,0,33,0.387,Starter,Month-to-Month,NA,1,4,1
C03170,9,248.04,1,57,0.406,Free,Month-to-Month,NA,0,5,1
C03171,37,46.66,3,41,0.275,Pro,Annual,NA,1,1,0
C03172,36,186.72,0,51,0.296,Enterprise,Two-Year,LATAM,0,7,0
C03173,28,186.61,0,40,0.213,Free,Month-to-Month,APAC,1,9,0
C03174,42,208.48,1,17,0.291,Free,Annual,NA,0,13,0
C03175,43,25.21,1,79,0.091,Starter,Annual,EMEA,0,10,0
C03176,42,395.1,1,3,0.499,Pro,Month-to-Month,NA,0,11,0
C03177,66,38.55,1,21,0.198,Starter,Month-to-Month,EMEA,1,9,1
C03178,55,179.97,0,51,0.183,Starter,Month-to-Month,NA,0,4,0
C03179,48,21.25,0,20,0.254,Free,Annual,APAC,1,3,0
C03180,22,309.6,0,7,0.434,Starter,Annual,APAC,0,8,0
C03181,27,67.0,0,70,0.186,Free,Month-to-Month,NA,0,13,1
